"household_id","ea_id","qa_type","dist_road","dist_popcenter","dist_market","dist_borderpost","dist_admctr","af_bio_1","af_bio_8","af_bio_12","af_bio_13","af_bio_16","fsrad3_agpct","fsrad3_lcmaj","ssa_aez09","srtm","twi","srtm_5_15","sq1","sq2","sq3","sq4","sq5","sq6","sq7","anntot_avg","wetQ_avg","wetQ_avgstart","h2011_tot","h2011_wetQ","h2011_wetQstart","zone_id","eviarea_avg","evimax_avg","grn_avg","sen_avg","h2011_eviarea","h2011_evimax","h2011_grn","h2011_sen","LAT_DD_MOD","LON_DD_MOD"
"01020200802180","01020200802",1,5.4,28.3,39.5,265.1,99.7,193,195,640,184,421,48,30,322,1985,11,13,1,1,4,1,1,1,4,531,405,18,534,353,18,102,36,0.3565,182,256,35,0.3349,179,264,14.3007959467,39.0594892637
"01020301001002","01020301001",1,14.5,29.4,29.4,277.6,78.4,157,163,585,180,396,16,130,322,2396,13,14,1,1,4,1,1,1,4,556,417,18,597,412,18,102,36,0.3565,182,256,35,0.3349,179,264,14.1583566438,39.2258474475
"01020301001017","01020301001",1,15.4,30,30,277.5,77.5,172,177,599,178,398,20,110,322,2337,13,9,1,1,4,1,1,1,4,558,419,18,601,414,18,102,36,0.3565,182,256,35,0.3349,179,264,14.1583566438,39.2258474475
"01020301001032","01020301001",1,15.2,29.8,29.8,277.6,77.7,172,177,599,178,398,20,110,322,2359,11,14,1,1,4,1,1,1,4,557,418,18,599,413,18,102,36,0.3565,182,256,35,0.3349,179,264,14.1583566438,39.2258474475
"01020301001047","01020301001",1,15.3,29.6,29.6,277.8,77.6,172,177,599,178,398,18,110,322,2406,10,14,1,1,4,1,1,1,4,556,417,18,598,412,18,102,36,0.3565,182,256,35,0.3349,179,264,14.1583566438,39.2258474475
"01020301001062","01020301001",1,15.6,30,30,277.7,77.3,172,177,599,178,398,23,110,322,2304,15,9,1,1,4,1,1,1,4,558,419,18,600,413,18,102,36,0.3565,182,256,35,0.3349,179,264,14.1583566438,39.2258474475
"01020301001080","01020301001",1,15.7,29.4,29.4,278.5,76.6,170,175,597,177,396,19,110,322,2326,12,14,1,1,4,1,1,1,4,553,414,18,595,410,18,102,36,0.3565,182,256,35,0.3349,179,264,14.1583566438,39.2258474475
"01020301001095","01020301001",1,16.2,29.9,29.9,278.1,76.4,170,175,597,177,396,19,110,322,2308,13,14,1,1,4,1,1,1,4,556,417,18,599,412,18,102,36,0.3565,182,256,35,0.3349,179,264,14.1583566438,39.2258474475
"01020301001097","01020301001",1,16.2,29.9,29.9,278.2,76.3,170,175,597,177,396,19,110,322,2316,12,14,1,1,4,1,1,1,4,556,417,18,599,412,18,102,36,0.3565,182,256,35,0.3349,179,264,14.1583566438,39.2258474475
"01020301001111","01020301001",1,16.4,30.2,30.2,277.9,76.3,174,178,602,178,400,26,110,322,2305,13,9,1,1,4,1,1,1,4,558,419,18,601,413,18,102,36,0.3565,182,256,35,0.3349,179,264,14.1583566438,39.2258474475
"01020301001128","01020301001",1,16.7,30.6,30.6,277.6,76.1,170,175,599,178,398,34,30,322,2303,11,9,1,1,4,1,1,1,4,560,421,18,605,415,18,102,36,0.3565,182,256,35,0.3349,179,264,14.1583566438,39.2258474475
"01020301001145","01020301001",1,16.7,30.6,30.6,277.7,76.1,170,175,599,178,398,34,30,322,2303,11,9,1,1,4,1,1,1,4,560,421,18,604,415,18,102,36,0.3565,182,256,35,0.3349,179,264,14.1583566438,39.2258474475
"01020301001152","01020301001",1,16.4,31,31,277.1,76.5,170,175,599,178,398,26,110,322,2286,12,9,1,1,4,1,1,1,4,563,424,18,608,417,18,102,36,0.3565,182,256,35,0.3349,179,264,14.1583566438,39.2258474475
"01020401702002","01020401702",1,0.2,12,56.6,251.7,86.1,198,197,660,205,471,44,30,322,1955,11,13,1,1,4,1,1,1,4,644,508,17,654,432,18,102,36,0.3565,182,256,35,0.3349,179,264,14.0859773206,38.9755077144
"01020401702005","01020401702",1,0.2,11.4,56.7,251.4,86.7,191,186,651,201,469,47,30,322,2000,12,8,1,1,4,1,1,1,4,645,508,17,651,430,18,102,36,0.3565,182,256,35,0.3349,179,264,14.0859773206,38.9755077144
"01020401702018","01020401702",1,0.7,12.6,55.6,252.7,85.6,200,199,661,205,469,53,30,322,1914,12,13,1,1,4,1,1,1,4,643,506,17,652,429,18,102,36,0.3565,182,256,35,0.3349,179,264,14.0859773206,38.9755077144
"01020401702033","01020401702",1,1.8,14.6,55,254.1,83.6,202,201,662,205,468,54,30,322,1867,19,3,1,1,4,1,1,1,4,639,503,17,665,439,18,102,36,0.3565,182,256,35,0.3349,179,264,14.0859773206,38.9755077144
"01020401702048","01020401702",1,0.6,12.4,55.8,252.5,85.7,200,199,661,205,469,53,30,322,1884,14,13,1,1,4,1,1,1,4,643,507,17,651,429,18,102,36,0.3565,182,256,35,0.3349,179,264,14.0859773206,38.9755077144
"01020401702063","01020401702",1,0.1,13.3,56.8,252.2,84.7,202,201,664,206,472,29,150,322,1847,12,8,1,1,4,1,1,1,4,642,507,17,667,444,18,102,36,0.3565,182,256,35,0.3349,179,264,14.0859773206,38.9755077144
"01020401702078","01020401702",1,0.8,13.3,55.7,253,84.8,203,202,663,205,469,34,150,322,1851,11,8,1,1,4,1,1,1,4,642,506,17,659,435,18,102,36,0.3565,182,256,35,0.3349,179,264,14.0859773206,38.9755077144
"01020401702093","01020401702",1,0.4,13.9,56.4,252.8,84.2,203,202,664,206,470,54,30,322,1842,11,8,1,1,4,1,1,1,4,641,505,17,669,445,18,102,36,0.3565,182,256,35,0.3349,179,264,14.0859773206,38.9755077144
"01020401702108","01020401702",1,1.2,14.6,55.6,253.6,83.5,201,200,662,205,469,57,30,322,1851,17,8,1,1,4,1,1,1,4,639,504,17,669,444,18,102,36,0.3565,182,256,35,0.3349,179,264,14.0859773206,38.9755077144
"01020401702123","01020401702",1,0.8,14,55.9,253.2,84.1,203,202,663,205,469,51,30,322,1865,11,8,1,1,4,1,1,1,4,640,505,17,667,442,18,102,36,0.3565,182,256,35,0.3349,179,264,14.0859773206,38.9755077144
"01020401702138","01020401702",1,0.5,14.2,56.3,252.9,83.9,203,202,664,206,470,54,30,322,1856,11,8,1,1,4,1,1,1,4,640,505,17,671,447,18,102,36,0.3565,182,256,35,0.3349,179,264,14.0859773206,38.9755077144
"01020401702149","01020401702",1,0.2,11.4,56.7,251.4,86.7,191,186,651,201,469,47,30,322,2000,12,8,1,1,4,1,1,1,4,645,508,17,651,430,18,102,36,0.3565,182,256,35,0.3349,179,264,14.0859773206,38.9755077144
"01020601301002","01020601301",1,13.7,18,86.8,217.1,106.4,192,186,713,238,543,12,110,322,2064,13,9,1,1,3,1,1,1,3,790,637,17,815,581,18,102,36,0.3565,182,256,35,0.3349,179,264,13.985946938,38.6492990176
"01020601301018","01020601301",1,13.9,18.1,86.8,217.5,106,183,179,706,239,535,14,110,322,2069,12,14,1,1,3,1,1,1,3,790,636,17,817,582,18,102,36,0.3565,182,256,35,0.3349,179,264,13.985946938,38.6492990176
"01020601301033","01020601301",1,14.1,18.1,86.8,217.8,105.7,192,187,712,237,541,22,110,322,2076,10,9,1,1,3,1,1,1,3,789,636,17,818,583,18,102,36,0.3565,182,256,35,0.3349,179,264,13.985946938,38.6492990176
"01020601301050","01020601301",1,14.1,17.9,87.2,218.5,105,192,186,709,236,538,33,30,322,2071,12,9,1,1,3,1,1,1,3,786,633,17,818,583,18,102,36,0.3565,182,256,35,0.3349,179,264,13.985946938,38.6492990176
"01020601301066","01020601301",1,13.3,17.3,87.6,218,105.7,183,179,706,239,535,20,110,322,2146,14,14,1,1,3,1,1,1,3,785,632,17,812,579,18,102,36,0.3565,182,256,35,0.3349,179,264,13.985946938,38.6492990176
"01020601301081","01020601301",1,13.5,17.4,87.7,218.5,105.2,191,186,707,236,536,28,30,322,2099,13,14,1,1,3,1,1,1,3,784,631,17,814,580,18,102,36,0.3565,182,256,35,0.3349,179,264,13.985946938,38.6492990176
"01020601301097","01020601301",1,13.1,17.1,88,218.5,105.3,191,186,707,236,536,28,30,322,2084,13,14,1,1,3,1,1,1,3,782,630,17,811,578,18,102,36,0.3565,182,256,35,0.3349,179,264,13.985946938,38.6492990176
"01020601301112","01020601301",1,13.2,17.1,88,218.7,105.1,191,186,707,236,536,36,30,322,2076,12,9,1,1,3,1,1,1,3,782,629,17,811,578,18,102,36,0.3565,182,256,35,0.3349,179,264,13.985946938,38.6492990176
"01020601301134","01020601301",1,14.6,18.3,87.1,218.9,104.4,192,186,709,236,538,34,30,322,2049,13,9,1,1,3,1,1,1,3,786,633,17,822,586,18,102,36,0.3565,182,256,35,0.3349,179,264,13.985946938,38.6492990176
"01020601301136","01020601301",1,14.6,18.3,87,218.9,104.4,192,186,709,236,538,34,30,322,2049,13,9,1,1,3,1,1,1,3,786,633,17,823,586,18,102,36,0.3565,182,256,35,0.3349,179,264,13.985946938,38.6492990176
"01020601301162","01020601301",1,14.7,18.4,87,219,104.3,192,187,707,236,539,34,30,322,2058,14,9,1,1,3,1,1,1,3,786,633,17,823,587,18,102,36,0.3565,182,256,35,0.3349,179,264,13.985946938,38.6492990176
"01020601301180","01020601301",1,14.8,18.5,86.9,219,104.2,192,187,707,236,539,32,30,322,2054,15,9,1,1,3,1,1,1,3,787,634,17,825,588,18,102,36,0.3565,182,256,35,0.3349,179,264,13.985946938,38.6492990176
"01020700101027","01020700101",1,24.6,27.7,80.3,220.4,100,192,186,723,241,554,36,30,322,2070,14,9,1,1,4,1,1,1,4,811,656,17,888,632,18,102,36,0.3565,182,256,35,0.3349,179,264,13.8713387734,38.6366907016
"01020700101057","01020700101",1,29.2,32.3,77.1,220.8,98.7,196,189,737,244,567,49,30,322,2048,11,9,1,1,4,1,1,1,4,808,654,17,883,632,18,102,36,0.3565,182,256,35,0.3349,179,264,13.8713387734,38.6366907016
"01020700101087","01020700101",1,24.7,27.8,80.3,220.5,99.9,192,186,723,241,554,35,30,322,2074,12,9,1,1,4,1,1,1,4,810,655,17,888,632,18,102,36,0.3565,182,256,35,0.3349,179,264,13.8713387734,38.6366907016
"01020700101117","01020700101",1,25,28,80.2,220.6,99.7,194,188,727,241,557,50,30,322,2061,12,9,1,1,4,1,1,1,4,810,655,17,888,632,18,102,36,0.3565,182,256,35,0.3349,179,264,13.8713387734,38.6366907016
"01020700101147","01020700101",1,24.7,27.7,80.6,220.8,99.6,192,186,723,241,554,41,30,322,2081,13,9,1,1,4,1,1,1,4,809,654,17,888,632,18,102,36,0.3565,182,256,35,0.3349,179,264,13.8713387734,38.6366907016
"01020700101177","01020700101",1,24.8,27.8,80.5,220.8,99.5,194,188,727,241,557,41,30,322,2077,12,9,1,1,4,1,1,1,4,809,654,17,887,632,18,102,36,0.3565,182,256,35,0.3349,179,264,13.8713387734,38.6366907016
"01020700101207","01020700101",1,24.8,27.8,80.5,220.8,99.6,194,188,727,241,557,41,30,322,2079,12,9,1,1,4,1,1,1,4,809,654,17,887,632,18,102,36,0.3565,182,256,35,0.3349,179,264,13.8713387734,38.6366907016
"01020700101237","01020700101",1,24.8,27.8,80.5,220.7,99.6,194,188,727,241,557,41,30,322,2079,12,9,1,1,4,1,1,1,4,809,655,17,888,632,18,102,36,0.3565,182,256,35,0.3349,179,264,13.8713387734,38.6366907016
"01020700101267","01020700101",1,24.8,27.8,80.4,220.7,99.7,194,188,727,241,557,41,30,322,2076,12,9,1,1,4,1,1,1,4,809,655,17,888,632,18,102,36,0.3565,182,256,35,0.3349,179,264,13.8713387734,38.6366907016
"01020700101297","01020700101",3,24.9,27.9,80.4,220.7,99.6,194,188,727,241,557,41,30,322,2076,12,9,1,1,4,1,1,1,4,809,655,17,887,632,18,102,36,0.3565,182,256,35,0.3349,179,264,13.8713387734,38.6366907016
"01020700101327","01020700101",1,24.8,27.9,80.4,220.6,99.7,194,188,727,241,557,41,30,322,2073,12,9,1,1,4,1,1,1,4,810,655,17,888,632,18,102,36,0.3565,182,256,35,0.3349,179,264,13.8713387734,38.6366907016
"01020700101357","01020700101",1,24.8,27.9,80.3,220.5,99.8,192,186,723,241,554,35,30,322,2074,12,9,1,1,4,1,1,1,4,810,655,17,888,632,18,102,36,0.3565,182,256,35,0.3349,179,264,13.8713387734,38.6366907016
"01020800603004","01020800603",1,3.2,46.4,63.8,256,63.8,223,217,690,236,520,14,110,322,1710,11,13,1,1,5,1,1,1,5,614,495,17,790,585,18,102,36,0.3565,182,256,35,0.3349,179,264,13.781326561,38.9865118422
"01020800603019","01020800603",1,2.8,46.9,63.4,256.4,63.4,223,217,690,236,520,22,110,322,1821,11,13,1,1,5,1,1,1,5,613,494,17,788,584,18,102,36,0.3565,182,256,35,0.3349,179,264,13.781326561,38.9865118422
"01020800603029","01020800603",1,2.3,46.9,62.9,256.9,62.9,219,213,692,238,526,22,110,322,1796,11,13,1,1,5,1,1,1,5,611,492,17,785,582,18,102,36,0.3565,182,256,35,0.3349,179,264,13.781326561,38.9865118422
"01020800603034","01020800603",1,2.2,47.3,62.7,257,62.7,219,213,692,238,526,22,110,322,1822,10,13,1,1,5,1,1,1,5,611,493,17,784,582,18,102,36,0.3565,182,256,35,0.3349,179,264,13.781326561,38.9865118422
"01020800603049","01020800603",1,2.5,47.2,62.9,256.8,62.9,219,213,692,238,526,26,110,322,1805,10,13,1,1,5,1,1,1,5,612,494,17,785,583,18,102,36,0.3565,182,256,35,0.3349,179,264,13.781326561,38.9865118422
"01020800603064","01020800603",1,2.7,47.3,63.1,256.6,63.1,219,213,692,238,526,43,30,322,1889,10,13,1,1,5,1,1,1,5,614,495,17,786,585,18,102,36,0.3565,182,256,35,0.3349,179,264,13.781326561,38.9865118422
"01020800603079","01020800603",1,2.5,48.2,62.5,257.1,62.5,213,206,697,242,536,33,30,322,2030,11,13,1,1,4,1,1,1,4,613,495,17,783,585,18,102,36,0.3565,182,256,35,0.3349,179,264,13.781326561,38.9865118422
"01020800603094","01020800603",1,2.5,48.5,62.3,257.2,62.3,199,195,688,235,532,28,110,322,2016,12,9,1,1,4,1,1,1,4,613,495,17,782,585,18,102,36,0.3565,182,256,35,0.3349,179,264,13.781326561,38.9865118422
"01020800603109","01020800603",1,2.2,49.4,61.2,258.1,61.2,200,195,688,236,533,44,30,322,2027,12,14,1,1,4,1,1,1,4,611,494,17,776,582,18,102,36,0.3565,182,256,35,0.3349,179,264,13.781326561,38.9865118422
"01020800603124","01020800603",1,3.6,48.8,62.9,256.4,62.9,206,201,693,241,538,16,110,322,2026,11,13,1,1,4,1,1,1,4,617,499,17,785,589,18,102,36,0.3565,182,256,35,0.3349,179,264,13.781326561,38.9865118422
"01020800603140","01020800603",1,3.3,48.2,63.1,256.3,63.1,206,201,693,241,538,33,30,322,1871,13,13,1,1,4,1,1,1,4,616,498,17,786,588,18,102,36,0.3565,182,256,35,0.3349,179,264,13.781326561,38.9865118422
"01020800603180","01020800603",1,2.5,48.6,62.2,257.2,62.2,199,195,688,235,532,33,30,322,1994,12,13,1,1,4,1,1,1,4,613,495,17,781,584,18,102,36,0.3565,182,256,35,0.3349,179,264,13.781326561,38.9865118422
"01020900602006","01020900602",1,3.5,34.9,34.9,286.7,34.9,169,174,650,205,461,56,30,322,2336,13,9,1,1,5,1,1,1,5,503,401,17,567,438,18,102,36,0.3565,182,256,35,0.3349,179,264,13.691822766,39.2019014551
"01020900602024","01020900602",1,4.3,35.5,35.5,286.4,35.5,164,170,651,205,457,53,30,322,2420,13,9,1,1,5,1,1,1,5,503,401,17,570,440,18,102,36,0.3565,182,256,35,0.3349,179,264,13.691822766,39.2019014551
"01020900602043","01020900602",1,3.7,34.9,34.9,286.9,34.9,169,174,650,205,461,55,30,322,2364,13,9,1,1,5,1,1,1,5,501,400,17,565,437,18,102,36,0.3565,182,256,35,0.3349,179,264,13.691822766,39.2019014551
"01020900602063","01020900602",1,2.5,33.7,33.7,288.3,33.7,164,170,651,205,457,53,30,322,2413,14,9,1,1,5,1,1,1,5,497,397,17,554,429,18,102,36,0.3565,182,256,35,0.3349,179,264,13.691822766,39.2019014551
"01020900602083","01020900602",1,3.4,34.6,34.6,287.1,34.6,169,174,650,205,461,56,30,322,2334,13,9,1,1,5,1,1,1,5,501,400,17,563,436,18,102,36,0.3565,182,256,35,0.3349,179,264,13.691822766,39.2019014551
"01020900602091","01020900602",1,3.4,34.7,34.7,286.9,34.7,169,174,650,205,461,56,30,322,2315,16,9,1,1,5,1,1,1,5,502,401,17,565,437,18,102,36,0.3565,182,256,35,0.3349,179,264,13.691822766,39.2019014551
"01020900602104","01020900602",1,3.2,34.5,34.5,287.1,34.5,169,174,650,205,461,52,30,322,2334,12,9,1,1,5,1,1,1,5,501,401,17,563,436,18,102,36,0.3565,182,256,35,0.3349,179,264,13.691822766,39.2019014551
"01020900602123","01020900602",1,3.3,34.5,34.5,287.5,34.5,164,170,651,205,457,54,30,322,2426,11,9,1,1,5,1,1,1,5,499,398,17,560,433,18,102,36,0.3565,182,256,35,0.3349,179,264,13.691822766,39.2019014551
"01020900602142","01020900602",1,2.9,34.1,34.1,287.7,34.1,164,170,651,205,457,53,30,322,2402,12,9,1,1,5,1,1,1,5,499,399,17,558,432,18,102,36,0.3565,182,256,35,0.3349,179,264,13.691822766,39.2019014551
"01020900602162","01020900602",1,2.7,33.9,33.9,287.9,33.9,164,170,651,205,457,54,30,322,2378,13,9,1,1,5,1,1,1,5,498,398,17,556,431,18,102,36,0.3565,182,256,35,0.3349,179,264,13.691822766,39.2019014551
"01020900602172","01020900602",1,2.9,34.1,34.1,287.8,34.1,164,170,651,205,457,53,30,322,2421,13,9,1,1,5,1,1,1,5,498,398,17,558,431,18,102,36,0.3565,182,256,35,0.3349,179,264,13.691822766,39.2019014551
"01020900602182","01020900602",1,2.8,33.9,33.9,288,33.9,164,170,651,205,457,54,30,322,2415,11,9,1,1,5,1,1,1,5,498,398,17,556,430,18,102,36,0.3565,182,256,35,0.3349,179,264,13.691822766,39.2019014551
"01030100204003","01030100204",1,11.8,22.3,22.3,307.1,107.1,183,189,621,145,318,2,150,322,2101,12,9,1,1,3,1,1,1,3,395,258,18,347,229,18,103,33,0.3161,192,259,35,0.3137,187,267,14.4559615944,39.4790823741
"01030100204012","01030100204",1,12.1,22.2,22.2,307.4,106.9,183,189,621,145,318,8,150,322,2115,15,9,1,1,3,1,1,1,3,394,257,18,347,229,18,103,33,0.3161,192,259,35,0.3137,187,267,14.4559615944,39.4790823741
"01030100204013","01030100204",1,12.1,22.2,22.2,307.4,106.9,183,189,621,145,318,10,150,322,2113,14,9,1,1,3,1,1,1,3,394,257,18,347,229,18,103,33,0.3161,192,259,35,0.3137,187,267,14.4559615944,39.4790823741
"01030100204023","01030100204",3,12.4,22.2,22.2,307.7,106.9,183,189,621,145,318,12,150,322,2113,11,9,1,1,3,1,1,1,3,394,257,18,347,228,18,103,33,0.3161,192,259,35,0.3137,187,267,14.4559615944,39.4790823741
"01030100204032","01030100204",1,12.5,22.5,22.5,307.9,107.2,184,191,626,144,316,12,150,322,2104,16,9,1,1,3,1,1,1,3,393,256,18,345,227,18,103,33,0.3161,192,259,35,0.3137,187,267,14.4559615944,39.4790823741
"01030100204047","01030100204",1,12.6,22.4,22.4,307.9,107,184,191,626,144,316,12,150,322,2105,12,9,1,1,3,1,1,1,3,393,256,18,346,227,18,103,33,0.3161,192,259,35,0.3137,187,267,14.4559615944,39.4790823741
"01030100204091","01030100204",1,12.6,22.4,22.4,308,107.1,184,191,626,144,316,12,150,322,2111,13,9,1,1,3,1,1,1,3,393,256,18,345,227,18,103,33,0.3161,192,259,35,0.3137,187,267,14.4559615944,39.4790823741
"01030100204106","01030100204",1,12.7,22.4,22.4,308,107.1,184,191,626,144,316,12,150,322,2111,13,9,1,1,3,1,1,1,3,393,256,18,345,227,18,103,33,0.3161,192,259,35,0.3137,187,267,14.4559615944,39.4790823741
"01030100204129","01030100204",1,12.7,22.3,22.3,308,107,184,191,626,144,316,12,150,322,2115,12,9,1,1,3,1,1,1,3,393,256,18,346,227,18,103,33,0.3161,192,259,35,0.3137,187,267,14.4559615944,39.4790823741
"01030100204139","01030100204",1,13,22.1,22.1,308.3,106.7,184,191,626,144,316,20,150,322,2116,12,9,1,1,3,1,1,1,3,393,256,18,347,227,18,103,33,0.3161,192,259,35,0.3137,187,267,14.4559615944,39.4790823741
"01030100204148","01030100204",1,12.8,22.1,22.1,308.1,106.8,184,191,626,144,316,14,150,322,2135,12,9,1,1,3,1,1,1,3,393,256,18,347,228,18,103,33,0.3161,192,259,35,0.3137,187,267,14.4559615944,39.4790823741
"01030100204157","01030100204",1,12.7,22.1,22.1,308,106.7,184,191,626,144,316,14,150,322,2124,11,9,1,1,3,1,1,1,3,393,257,18,347,228,18,103,33,0.3161,192,259,35,0.3137,187,267,14.4559615944,39.4790823741
"01030300605002","01030300605",1,9.9,19.1,19.1,322.9,82.8,138,150,573,153,343,28,30,322,2850,11,14,1,1,2,1,1,1,2,393,248,19,429,284,18,103,33,0.3161,192,259,35,0.3137,187,267,14.2527065254,39.6508902034
"01030300605014","01030300605",1,10,19.2,19.2,323,82.8,138,150,573,153,343,28,30,322,2866,12,14,1,1,2,1,1,1,2,392,247,19,429,284,18,103,33,0.3161,192,259,35,0.3137,187,267,14.2527065254,39.6508902034
"01030300605027","01030300605",1,10.3,19.7,19.7,323.4,82.7,141,152,572,149,337,47,30,322,2842,11,9,1,1,2,1,1,1,2,392,247,19,428,282,18,103,33,0.3161,192,259,35,0.3137,187,267,14.2527065254,39.6508902034
"01030300605036","01030300605",1,10.5,19.9,19.9,323.6,82.6,141,152,572,149,337,50,30,322,2814,14,9,1,1,2,1,1,1,2,392,247,19,427,281,18,103,33,0.3161,192,259,35,0.3137,187,267,14.2527065254,39.6508902034
"01030300605040","01030300605",1,10.4,19.8,19.8,323.5,82.6,141,152,572,149,337,47,30,322,2834,12,9,1,1,2,1,1,1,2,392,247,19,427,282,18,103,33,0.3161,192,259,35,0.3137,187,267,14.2527065254,39.6508902034
"01030300605052","01030300605",1,10.7,20.2,20.2,323.9,82.6,141,152,572,149,337,51,30,322,2820,12,9,1,1,2,1,1,1,2,392,246,19,426,280,18,103,33,0.3161,192,259,35,0.3137,187,267,14.2527065254,39.6508902034
"01030300605066","01030300605",1,10.8,20.5,20.5,324.2,82.5,143,154,574,148,335,49,30,322,2801,12,9,1,1,2,1,1,1,2,392,246,19,426,279,18,103,33,0.3161,192,259,35,0.3137,187,267,14.2527065254,39.6508902034
"01030300605078","01030300605",1,10.5,20.4,20.4,324,82,139,151,575,151,341,49,30,322,2828,11,9,1,1,2,1,1,1,2,393,248,19,428,281,18,103,33,0.3161,192,259,35,0.3137,187,267,14.2527065254,39.6508902034
"01030300605100","01030300605",1,11,20.7,20.7,324.3,82.5,143,154,574,148,335,51,30,322,2789,14,9,1,1,2,1,1,1,2,392,246,19,425,279,18,103,33,0.3161,192,259,35,0.3137,187,267,14.2527065254,39.6508902034
"01030300605107","01030300605",1,10.9,20.7,20.7,324.3,82.4,143,154,574,148,335,51,30,322,2788,12,9,1,1,2,1,1,1,2,392,246,19,425,279,18,103,33,0.3161,192,259,35,0.3137,187,267,14.2527065254,39.6508902034
"01030300605119","01030300605",1,10.3,20.7,20.7,324.1,81.3,143,155,575,149,336,47,30,322,2795,16,9,1,1,2,1,1,1,2,395,249,19,430,282,18,103,33,0.3161,192,259,35,0.3137,187,267,14.2527065254,39.6508902034
"01030300605131","01030300605",1,10.2,20.7,20.7,324.1,81.1,141,153,577,150,340,49,30,322,2804,11,9,1,1,2,1,1,1,2,395,249,19,431,282,18,103,33,0.3161,192,259,35,0.3137,187,267,14.2527065254,39.6508902034
"01030400101001","01030400101",3,1.4,22.3,22.3,282.1,92,170,174,572,169,373,0,110,322,2426,11,9,2,1,3,1,1,1,3,482,345,18,472,318,18,103,33,0.3161,192,259,35,0.3137,187,267,14.3192174691,39.2715992602
"01030400101014","01030400101",1,1.6,22.4,22.4,282,91.9,170,174,572,169,373,0,110,322,2446,12,9,2,1,3,1,1,1,3,482,346,18,473,318,18,103,33,0.3161,192,259,35,0.3137,187,267,14.3192174691,39.2715992602
"01030400101027","01030400101",1,1.8,22.8,22.8,281.6,92,167,173,571,170,374,0,110,322,2385,12,14,2,1,3,1,1,1,3,484,348,18,476,320,18,103,33,0.3161,192,259,35,0.3137,187,267,14.3192174691,39.2715992602
"01030400101040","01030400101",1,1.7,22.7,22.7,281.7,92,167,173,571,170,374,0,110,322,2382,13,14,2,1,3,1,1,1,3,484,348,18,475,320,18,103,33,0.3161,192,259,35,0.3137,187,267,14.3192174691,39.2715992602
"01030400101054","01030400101",1,0.4,22.9,22.9,281.8,93.3,186,190,620,169,381,8,110,322,2069,13,9,2,1,3,1,1,1,3,480,343,18,469,317,18,103,33,0.3161,192,259,35,0.3137,187,267,14.3192174691,39.2715992602
"01030400101067","01030400101",1,0.2,21.9,21.9,282.8,93.3,187,191,622,168,378,24,30,322,2035,13,14,2,1,3,1,1,1,3,474,337,18,462,312,18,103,33,0.3161,192,259,35,0.3137,187,267,14.3192174691,39.2715992602
"01030400101077","01030400101",1,0.2,21.9,21.9,282.8,93.3,187,191,622,168,378,24,30,322,2035,13,14,2,1,3,1,1,1,3,474,337,18,462,312,18,103,33,0.3161,192,259,35,0.3137,187,267,14.3192174691,39.2715992602
"01030400101085","01030400101",1,0.2,22.4,22.4,282.4,93.6,187,191,622,168,378,6,150,322,2028,12,9,2,1,3,1,1,1,3,476,338,18,464,313,18,103,33,0.3161,192,259,35,0.3137,187,267,14.3192174691,39.2715992602
"01030400101104","01030400101",1,0.1,21.1,21.1,283.5,92.3,187,191,626,167,377,37,30,322,2052,13,9,2,1,3,1,1,1,3,474,337,18,461,311,18,103,33,0.3161,192,259,35,0.3137,187,267,14.3192174691,39.2715992602
"01030400101115","01030400101",1,0.1,20.7,20.7,283.8,91.8,184,189,618,168,378,33,30,322,2050,11,9,2,1,3,1,1,1,3,474,337,18,461,311,18,103,33,0.3161,192,259,35,0.3137,187,267,14.3192174691,39.2715992602
"01030400101120","01030400101",1,0.1,20.7,20.7,283.8,91.7,184,189,618,168,378,33,30,322,2050,11,9,2,1,3,1,1,1,3,474,337,18,461,311,18,103,33,0.3161,192,259,35,0.3137,187,267,14.3192174691,39.2715992602
"01030400101135","01030400101",1,0,20.6,20.6,283.9,91.8,188,192,629,166,375,33,30,322,2043,13,9,2,1,3,1,1,1,3,473,336,18,460,310,18,103,33,0.3161,192,259,35,0.3137,187,267,14.3192174691,39.2715992602
"01030501202001","01030501202",1,4.2,25.7,30.2,315,56.6,168,177,604,158,346,55,30,322,2337,13,9,1,1,1,1,1,1,1,426,298,18,435,292,18,103,33,0.3161,192,259,35,0.3137,187,267,13.9843705066,39.5331294187
"01030501202022","01030501202",1,1.6,25.4,31.1,317.6,57.1,164,174,599,157,345,53,30,322,2372,14,9,1,1,1,1,1,1,1,417,289,19,427,282,18,103,33,0.3161,192,259,35,0.3137,187,267,13.9843705066,39.5331294187
"01030501202036","01030501202",1,3.7,25.9,30.2,315.6,57,168,177,604,158,346,52,30,322,2342,17,9,1,1,1,1,1,1,1,424,296,18,433,290,18,103,33,0.3161,192,259,35,0.3137,187,267,13.9843705066,39.5331294187
"01030501202043","01030501202",1,2.2,26.1,30.3,317.1,57.6,165,175,602,157,345,57,30,322,2371,18,9,1,1,1,1,1,1,1,419,290,19,429,283,18,103,33,0.3161,192,259,35,0.3137,187,267,13.9843705066,39.5331294187
"01030501202059","01030501202",1,2.8,25.8,30.4,316.5,57.2,166,177,601,157,344,49,30,322,2380,12,9,1,1,1,1,1,1,1,421,293,19,431,286,18,103,33,0.3161,192,259,35,0.3137,187,267,13.9843705066,39.5331294187
